subscription_id,customer_id,plan_id,start_date
205322,8732,106928,2025-04-05
205323,10593,100039,2024-05-23
205324,11364,108376,2023-03-28
205325,4065,108304,2023-10-18
205326,11659,107449,2025-03-25
205327,5458,101196,2023-09-08
205328,4216,100711,2024-04-19
205329,11021,104477,2024-09-25
205330,1446,108241,2025-06-09
205331,5199,100303,2024-01-19
205332,11450,108777,2023-05-22
205333,10976,104267,2023-02-23
205334,5666,105166,2025-02-26
205335,4415,106844,2024-12-30
205336,5757,101280,2023-05-15
205337,975,106579,2024-09-23
205338,379,107058,2023-04-22
205339,1569,105715,2025-02-28
205340,9698,107444,2023-08-12
205341,10473,107203,2023-06-09
205342,5378,103906,2025-03-20
205343,18,103802,2023-05-02
205344,5171,108768,2023-10-07
205345,6203,105069,2023-08-22
205346,9764,104101,2023-10-05
205347,2093,108963,2023-01-17
205348,11272,105250,2023-09-18
205349,11023,100277,2023-03-04
205350,9576,102702,2025-03-09
205351,11983,103453,2023-04-21
205352,9421,105816,2023-02-18
205353,7737,109179,2024-05-23
205354,3981,100248,2025-05-22
205355,5608,103096,2024-08-18
205356,442,100622,2023-09-03
205357,4450,103428,2023-07-10
205358,10204,102607,2024-02-02
205359,2330,100412,2023-12-05
205360,11164,105969,2025-02-26
205361,11617,106025,2024-12-24
205362,5673,106269,2025-04-18
205363,2420,108274,2023-11-05
205364,9946,108157,2024-01-16
205365,6301,105655,2025-01-20
205366,7252,108952,2024-12-09
205367,3599,103760,2024-08-31
205368,3981,109870,2024-08-17
205369,4740,103401,2023-03-15
205370,484,109476,2024-11-29
205371,5753,101302,2024-07-06
205372,8268,108331,2023-12-28
205373,7290,108962,2024-03-26
205374,8696,103061,2025-03-15
205375,8673,100248,2024-11-26
205376,9272,105573,2024-05-08
205377,2951,108352,2023-09-06
205378,9896,107303,2024-06-14
205379,3254,100199,2024-11-29
205380,1167,109190,2024-09-08
205381,9216,107081,2025-04-13
205382,5921,109643,2025-05-27
205383,11148,108563,2023-10-27
205384,6623,100291,2025-05-02
205385,7388,104790,2023-12-16
205386,6874,102579,2024-11-16
205387,5233,106180,2024-10-17
205388,7664,100059,2023-08-03
205389,2565,107332,2023-04-12
205390,8754,108317,2024-04-02
205391,5844,108527,2024-04-07
205392,5378,100876,2025-03-24
205393,9499,109047,2025-06-10
205394,523,102166,2023-02-05
205395,7957,105594,2024-11-09
205396,2079,100748,2023-09-16
205397,6560,109592,2023-02-18
205398,7582,104711,2023-08-02
205399,9520,100342,2024-10-09
205400,6536,104255,2024-06-29
205401,4119,107865,2024-05-21
205402,3116,102749,2023-02-12
205403,2442,104881,2024-10-06
205404,4185,104406,2023-01-14
205405,11175,107827,2023-08-30
205406,10412,101659,2024-08-10
205407,7927,101323,2024-07-08
205408,10695,100007,2023-05-04
205409,1108,102964,2023-03-01
205410,3209,106514,2024-05-15
205411,2946,101180,2025-01-22
205412,6469,104140,2023-05-09
205413,7104,101353,2024-10-15
205414,6428,106802,2024-11-09
205415,6887,104499,2024-05-10
205416,1086,100479,2024-05-15
205417,11377,109391,2023-08-14
205418,5679,102998,2024-03-29
205419,5598,106887,2024-01-11
205420,2215,100409,2024-07-10
205421,4063,101744,2024-12-02
205422,3159,100188,2024-10-29
205423,85,101233,2025-01-24
205424,6329,101312,2024-10-12
205425,8600,103625,2023-07-02
205426,1485,105416,2023-06-12
205427,9319,100766,2023-03-02
205428,8066,104837,2023-03-13
205429,6279,106186,2024-12-29
205430,11399,104388,2023-08-04
205431,618,109009,2024-01-22
205432,397,104863,2023-06-01
205433,9114,103853,2023-04-09
205434,6518,108041,2023-05-24
205435,3478,102142,2025-05-21
205436,4927,106259,2025-05-06
205437,4131,104601,2024-04-30
205438,1896,100625,2024-01-25
205439,791,106447,2023-03-04
205440,7047,107442,2024-10-21
205441,3882,108052,2024-04-09
205442,8657,108711,2024-09-25
205443,2696,101187,2023-09-19
205444,2003,108903,2023-05-01
205445,645,100983,2024-04-15
205446,2637,109963,2023-01-27
205447,8254,104215,2024-04-27
205448,10169,108734,2025-01-07
205449,762,101716,2024-11-02
205450,1557,107473,2023-03-04
205451,5650,106402,2023-10-05
205452,7618,107022,2025-01-27
205453,5424,108837,2024-10-06
205454,6069,107448,2025-02-13
205455,5975,107371,2024-08-29
205456,349,103691,2025-04-04
205457,11985,103686,2024-02-13
205458,10297,107556,2025-06-10
205459,11932,105247,2024-10-10
205460,9652,104580,2025-02-25
205461,8016,109883,2023-03-27
205462,340,109554,2025-02-18
205463,10126,109568,2025-05-08
205464,10254,103563,2025-01-30
205465,7915,108672,2023-10-17
205466,8847,106590,2023-11-19
205467,2659,103559,2025-02-28
205468,705,108816,2023-01-05
205469,4736,105175,2025-05-09
205470,3507,103172,2023-09-28
205471,3474,100407,2023-09-28
205472,10025,108923,2023-06-28
205473,427,107586,2025-05-19
205474,529,100036,2023-01-25
205475,2522,106434,2025-02-26
205476,7678,105727,2023-12-12
205477,4291,107319,2023-12-22
205478,3315,107114,2025-04-04
205479,4762,101465,2024-03-10
205480,3455,108668,2023-05-23
205481,5596,101322,2023-04-17
205482,7719,102312,2025-04-19
205483,10399,103315,2023-02-23
205484,3154,105718,2024-06-03
205485,2685,101471,2024-05-01
205486,2872,106362,2023-08-19
205487,11226,104067,2025-06-05
205488,479,108915,2025-02-24
205489,868,104231,2024-07-20
205490,10441,100214,2024-07-02
205491,11328,108447,2024-12-31
205492,7033,101296,2023-04-20
205493,2725,106019,2024-05-29
205494,340,104958,2023-11-08
205495,11504,103796,2023-03-03
205496,6518,105220,2024-11-28
205497,7610,107926,2023-05-10
205498,1520,101638,2023-05-17
205499,7295,101754,2024-12-20
205500,6631,108463,2023-04-19
205501,13,109252,2024-06-27
205502,1553,107437,2024-03-01
205503,7028,103818,2024-01-12
205504,2109,101397,2023-12-08
205505,2495,106853,2024-05-10
205506,3310,107400,2023-04-28
205507,1191,100205,2024-04-07
205508,108,106471,2024-06-30
205509,6725,108618,2024-10-22
205510,7097,104491,2024-03-05
205511,5033,101653,2023-10-25
205512,7745,103854,2023-12-25
205513,9944,105094,2024-03-13
205514,9000,109327,2023-12-10
205515,3137,107645,2023-10-26
205516,3044,105617,2023-06-26
205517,5203,107527,2024-03-30
205518,6224,108821,2024-08-19
205519,9334,108050,2025-01-04
205520,7904,103623,2024-11-27
205521,9381,106127,2023-04-01
205522,6358,106321,2023-02-04
205523,3680,102640,2024-11-15
205524,10663,104083,2024-11-03
205525,7872,100494,2023-04-13
205526,4343,100279,2024-09-21
205527,5783,101013,2024-11-26
205528,7208,101257,2023-12-26
205529,10554,101600,2024-09-27
205530,9993,106226,2025-01-15
205531,10936,103646,2023-05-25
205532,3664,100950,2024-10-28
205533,5030,107990,2024-05-18
205534,2474,105518,2025-01-04
205535,9684,106858,2023-03-19
205536,11502,101499,2024-01-06
205537,10464,109972,2024-12-23
205538,5646,103768,2023-08-24
205539,8276,104772,2023-04-04
205540,6448,102060,2025-02-13
205541,11197,109498,2024-11-30
205542,284,107118,2023-07-09
205543,8971,108338,2023-03-31
205544,5258,106695,2024-02-12
205545,878,103163,2023-01-28
205546,9433,108768,2023-03-01
205547,5757,101374,2024-10-16
205548,8553,103531,2023-09-27
205549,3278,104492,2025-04-15
205550,9297,103356,2024-02-22
205551,4091,105272,2024-03-21
205552,8642,101004,2024-12-10
205553,8558,108172,2024-03-29
205554,10086,104077,2023-10-19
205555,7983,102376,2023-10-29
205556,11490,104270,2023-04-07
205557,11532,106954,2024-04-19
205558,6352,102364,2023-04-07
205559,8795,108041,2025-02-02
205560,4756,103956,2023-01-22
205561,10113,106670,2023-10-20
205562,8189,104939,2023-05-14
205563,9875,103294,2023-05-24
205564,6404,108656,2023-08-30
205565,11950,104946,2024-06-19
205566,7914,100397,2024-09-10
205567,11784,102823,2024-08-20
205568,5499,101708,2024-03-06
205569,11011,102766,2024-07-27
205570,11626,109654,2023-02-11
205571,9118,105115,2023-12-23
205572,4339,108622,2025-03-19
205573,2530,106188,2023-05-24
205574,7178,107812,2023-07-30
205575,3658,101673,2025-06-01
205576,3068,105532,2024-06-17
205577,1576,102141,2024-11-17
205578,9182,107618,2024-02-07
205579,6594,103653,2023-09-30
205580,116,104197,2025-03-27
205581,1709,107248,2025-06-06
205582,4134,104281,2024-04-23
205583,6969,105589,2025-01-02
205584,2984,102115,2023-11-07
205585,6569,106572,2024-06-12
205586,5425,101882,2024-02-27
205587,9712,102917,2023-03-10
205588,7810,106074,2023-03-15
205589,7560,101710,2023-09-11
205590,6088,102353,2024-10-06
205591,9067,104868,2023-12-02
205592,4269,107443,2023-01-30
205593,11661,105360,2023-01-08
205594,10251,100377,2023-12-29
205595,7203,104257,2024-11-30
205596,5449,108627,2023-02-14
205597,7942,106816,2024-03-05
205598,5119,108761,2024-04-15
205599,8482,104885,2023-04-28
205600,3701,108940,2024-11-13
205601,4092,101949,2023-07-03
205602,7474,107139,2023-02-17
205603,8117,108779,2025-03-02
205604,3849,103220,2023-12-25
205605,9940,104689,2024-07-07
205606,2892,102090,2023-09-20
205607,5937,102078,2023-10-21
205608,8866,108795,2023-05-02
205609,6339,100254,2024-11-10
205610,3097,105974,2025-04-06
205611,4069,105067,2023-04-21
205612,7983,106946,2024-12-17
205613,5782,105103,2024-02-22
205614,1748,104294,2023-04-12
205615,1691,109482,2024-11-02
205616,1790,100535,2024-10-31
205617,1636,104799,2024-11-20
205618,7578,103644,2024-08-04
205619,10501,101303,2024-10-06
205620,2776,109454,2024-06-02
205621,10687,103856,2025-04-04
205622,5135,108517,2023-09-14
205623,4616,109176,2024-12-28
205624,135,101623,2023-05-18
205625,7516,107780,2023-03-17
205626,2220,107249,2024-05-16
205627,11425,101723,2023-11-26
205628,6311,108224,2023-12-13
205629,3189,109857,2023-01-05
205630,9678,101575,2024-11-28
205631,7388,104617,2023-10-05
205632,7987,109338,2023-09-16
205633,230,108621,2023-01-03
205634,10765,103151,2023-01-30
205635,8813,109751,2025-01-21
205636,2622,102730,2024-08-02
205637,10408,100733,2025-06-01
205638,6593,104284,2025-04-27
205639,1588,109913,2024-09-24
205640,6375,105338,2024-07-23
205641,4841,100540,2023-06-08
205642,11380,109258,2023-09-08
205643,7612,106895,2023-09-15
205644,5275,102077,2025-04-21
205645,6816,105227,2024-07-22
205646,7417,102122,2024-06-21
205647,234,102763,2023-09-01
205648,9014,106306,2023-11-24
205649,6878,102924,2024-02-28
205650,717,100220,2024-07-21
205651,134,105982,2024-08-16
205652,8909,100422,2024-11-16
205653,1969,108613,2025-02-25
205654,9040,108380,2023-01-14
205655,114,104054,2023-01-01
205656,8,105443,2023-07-19
205657,7473,108816,2023-06-07
205658,8949,106510,2025-06-05
205659,8584,107849,2024-10-06
205660,2626,102533,2023-02-22
205661,3124,100166,2024-04-10
205662,1156,101007,2025-05-29
205663,8887,101025,2025-02-20
205664,6949,109357,2025-01-25
205665,2787,102725,2023-07-29
205666,11594,109672,2024-04-23
205667,6201,106416,2023-06-21
205668,1849,106002,2023-10-03
205669,1133,105709,2025-05-21
205670,11417,101111,2024-08-15
205671,9197,100975,2024-04-01
205672,43,102079,2024-04-10
205673,2197,102731,2025-05-01
205674,11380,109738,2023-11-12
205675,2535,109153,2024-02-23
205676,3550,105442,2024-07-04
205677,3895,105020,2024-08-20
205678,2745,106398,2023-07-25
205679,9166,109546,2025-02-28
205680,10434,108858,2024-05-14
205681,10566,104413,2024-09-22
205682,5306,105754,2024-09-15
205683,1450,100869,2024-09-16
205684,2307,103764,2023-09-03
205685,5890,105952,2025-05-19
205686,8593,108261,2023-12-23
205687,7464,102434,2024-06-11
205688,10641,103622,2023-09-26
205689,6554,103532,2024-10-25
205690,8449,109978,2023-04-10
205691,7122,101338,2024-11-09
205692,9829,100439,2023-12-25
205693,5263,109095,2024-05-14
205694,5992,103408,2023-01-19
205695,11440,102451,2024-08-24
205696,6708,101414,2023-10-06
205697,11790,109588,2024-09-07
205698,10965,100936,2025-03-19
205699,11084,109990,2023-11-01
205700,1057,107023,2024-04-24
205701,9279,105370,2024-10-04
205702,10792,102570,2024-10-29
205703,691,103066,2024-04-20
205704,9762,108324,2024-09-21
205705,11178,101571,2023-10-09
205706,5379,104314,2024-07-08
205707,1326,101164,2024-07-29
205708,10093,101983,2024-04-29
205709,10262,102650,2024-06-09
205710,4581,105525,2025-03-12
205711,8456,104930,2024-07-02
205712,7925,104432,2024-08-23
205713,4219,100704,2025-05-11
205714,723,109443,2025-06-08
205715,2856,106896,2023-07-08
205716,9055,108467,2024-02-12
205717,5679,108849,2025-05-10
205718,363,108082,2024-11-03
205719,3038,100351,2025-04-28
205720,915,109134,2024-10-15
205721,10847,100369,2023-12-31
205722,7485,100339,2023-03-24
205723,9337,108155,2023-10-20
205724,3446,105273,2024-04-02
205725,5268,102407,2024-11-04
205726,10108,102112,2023-12-05
205727,5634,106122,2025-06-13
205728,10426,106909,2024-05-27
205729,402,108966,2023-10-02
205730,6953,109827,2025-01-16
205731,218,100024,2023-04-17
205732,5562,109210,2023-04-24
205733,2093,103459,2024-01-25
205734,2497,104477,2024-12-21
205735,3068,104808,2024-09-27
205736,10577,104677,2025-03-14
205737,7922,100610,2023-01-05
205738,2219,105652,2023-04-29
205739,9375,100652,2024-02-07
205740,10664,107348,2023-05-23
205741,5051,104413,2025-03-10
205742,6963,100830,2024-09-28
205743,5891,107751,2024-12-06
205744,7940,102611,2025-05-07
205745,4707,108728,2024-05-05
205746,7937,104733,2024-04-14
205747,6330,103979,2023-02-25
205748,11243,108707,2023-08-06
205749,5461,107201,2023-05-16
205750,10967,108792,2024-09-09
205751,486,101549,2025-05-29
205752,11049,100931,2023-02-07
205753,11733,106842,2023-09-13
205754,4376,107540,2023-11-11
205755,10282,101319,2024-06-01
205756,236,104328,2025-03-04
205757,2206,100747,2024-11-25
205758,2523,102571,2023-07-19
205759,253,105178,2025-03-10
205760,9236,107811,2025-06-15
205761,5641,107483,2023-09-13
205762,3520,107090,2024-07-22
205763,10691,103068,2024-05-28
205764,7868,106196,2023-12-19
205765,7362,105897,2025-01-15
205766,5853,105686,2023-05-23
205767,5438,108339,2024-02-28
205768,9134,105305,2024-01-29
205769,8858,105900,2023-01-26
205770,11874,106983,2025-02-19
205771,6300,104381,2024-05-27
205772,7815,108604,2023-06-21
205773,10779,106568,2023-11-14
205774,8359,107750,2023-04-25
205775,3673,100737,2023-02-22
205776,881,102880,2023-12-18
205777,5773,104280,2024-02-19
205778,10504,104343,2023-12-15
205779,4085,103911,2023-10-20
205780,7287,108352,2023-12-24
205781,2233,109585,2023-09-29
205782,10411,108335,2023-10-21
205783,4716,107457,2023-01-07
205784,4697,101938,2024-12-06
205785,11455,105102,2024-01-16
205786,578,105390,2024-11-13
205787,6319,103474,2025-02-22
205788,3209,107904,2023-02-11
205789,7003,109886,2023-12-09
205790,10630,101736,2025-05-23
205791,1076,108562,2023-04-17
205792,9676,106454,2024-10-25
205793,1977,103242,2024-07-01
205794,10567,107224,2025-05-26
205795,5964,105706,2023-11-30
205796,9239,104578,2023-06-17
205797,2920,109419,2024-06-21
205798,1691,103129,2023-09-10
205799,10612,102487,2023-10-23
205800,1255,107541,2025-05-17
205801,7570,101428,2023-03-24
205802,8517,100096,2025-05-31
205803,1769,106184,2024-03-28
205804,11422,107550,2023-10-29
205805,3174,106210,2023-02-22
205806,4326,108938,2024-09-30
205807,42,109718,2024-06-16
205808,5437,109890,2023-06-08
205809,7185,101628,2023-09-22
205810,3660,106810,2024-08-10
205811,4446,107706,2023-09-16
205812,9904,103367,2024-10-13
205813,5010,107864,2024-02-04
205814,11424,108467,2024-06-30
205815,9541,103478,2025-01-02
205816,8285,106848,2023-03-25
205817,6406,101486,2024-12-18
205818,8626,107873,2025-04-04
205819,7527,106277,2023-11-11
205820,11915,105184,2024-06-20
205821,11042,100914,2024-07-06
205822,4800,103098,2023-03-25
205823,10131,106788,2024-10-11
205824,5212,102664,2025-01-13
205825,1104,107325,2025-05-07
205826,9247,100595,2024-10-17
205827,454,105264,2023-07-18
205828,10867,101062,2023-05-18
205829,6880,100326,2024-01-15
205830,5220,108030,2023-11-03
205831,1018,102293,2024-10-05
205832,8709,104948,2023-12-11
205833,10178,106019,2024-07-04
205834,7239,106938,2024-08-09
205835,5260,106134,2024-08-01
205836,1542,102795,2024-03-01
205837,8452,101483,2023-08-21
205838,570,108127,2024-06-14
205839,3962,107390,2025-06-06
205840,3436,101790,2025-03-11
205841,8524,103962,2023-12-23
205842,9528,105031,2023-04-22
205843,2803,103866,2025-02-22
205844,4288,105371,2024-08-19
205845,11745,102826,2023-07-26
205846,2891,106059,2024-12-10
205847,8460,100915,2025-02-06
205848,2968,104735,2023-12-22
205849,5231,108192,2023-03-21
205850,1666,106279,2023-07-03
205851,11460,107623,2023-10-04
205852,3403,105455,2023-04-16
205853,4637,109781,2023-05-09
205854,8427,106745,2023-07-25
205855,2193,108124,2024-12-18
205856,897,102521,2023-07-30
205857,1633,107614,2023-09-20
205858,10387,100546,2023-05-13
205859,8597,101217,2023-02-15
205860,6232,100048,2025-03-10
205861,10344,107940,2024-02-02
205862,3808,104862,2023-10-08
205863,3406,103402,2023-10-14
205864,11137,106802,2023-01-03
205865,2974,106150,2023-08-02
205866,4025,106008,2024-02-12
205867,4551,101210,2024-12-28
205868,6611,102937,2024-08-29
205869,8967,108116,2023-02-08
205870,2803,105420,2023-06-04
205871,1551,105899,2025-01-08
205872,11831,101445,2023-10-03
205873,11109,103732,2023-12-26
205874,1562,107780,2023-05-14
205875,10644,103244,2024-11-15
205876,6248,108313,2024-01-10
205877,714,104313,2025-01-17
205878,10799,105112,2024-07-02
205879,5959,102777,2024-02-02
205880,841,102322,2025-04-21
205881,11837,104028,2023-12-08
205882,4708,107711,2023-06-07
205883,2761,104203,2023-02-06
205884,5236,105902,2025-04-02
205885,3886,100745,2025-02-21
205886,6646,101260,2023-04-29
205887,3698,100279,2023-01-05
205888,4364,105990,2024-11-02
205889,8698,109902,2023-05-19
205890,7755,105961,2025-05-15
205891,10397,102706,2023-07-21
205892,4391,100844,2024-06-02
205893,8058,100586,2025-02-09
205894,6129,106863,2024-07-29
205895,10890,103695,2023-08-13
205896,5480,105997,2024-01-02
205897,6584,103930,2024-06-05
205898,6073,109668,2024-07-22
205899,1038,108615,2025-02-27
205900,2521,109119,2023-09-24
205901,3439,109238,2025-03-07
205902,7189,104868,2024-06-26
205903,6383,109501,2024-07-27
205904,694,100718,2025-06-14
205905,5657,105892,2024-05-15
205906,11657,103417,2025-04-25
205907,3317,108596,2023-01-04
205908,7551,102061,2024-02-20
205909,10317,106363,2023-01-01
205910,9471,104734,2023-01-11
205911,4981,104127,2024-04-11
205912,6067,100430,2023-04-16
205913,7455,105155,2023-01-16
205914,5459,106757,2024-11-26
205915,6418,105686,2025-03-11
205916,5296,108452,2024-09-01
205917,10027,100638,2024-10-23
205918,6517,105294,2024-07-01
205919,6503,109679,2024-05-23
205920,11662,102181,2023-06-17
205921,3309,102773,2023-10-24
205922,2977,100691,2023-09-16
205923,3936,100298,2023-03-04
205924,6543,103918,2024-12-07
205925,1050,109407,2023-04-18
205926,610,107039,2025-05-23
205927,9236,107690,2025-05-08
205928,1651,104035,2024-01-26
205929,3968,105569,2024-08-28
205930,1287,101490,2025-05-15
205931,4936,102409,2025-05-03
205932,810,102523,2024-07-14
205933,6520,101783,2023-05-17
205934,2367,103544,2023-06-11
205935,9074,106737,2024-11-26
205936,1977,104417,2023-01-03
205937,11728,102157,2024-10-13
205938,4712,105405,2023-11-02
205939,2235,102387,2023-09-25
205940,9743,102560,2023-06-24
205941,4707,103930,2023-01-23
205942,2436,103792,2024-12-08
205943,2155,100914,2023-01-16
205944,447,101582,2023-07-15
205945,2121,107334,2024-06-23
205946,9890,102807,2024-07-11
205947,10802,102640,2023-09-29
205948,10852,103864,2023-12-07
205949,1006,109602,2025-05-06
205950,8001,109293,2023-04-09
205951,11701,103823,2023-12-10
205952,3773,102651,2024-09-10
205953,5288,106237,2023-04-30
205954,10424,107942,2024-02-25
205955,3012,109641,2023-10-15
205956,11409,108511,2023-10-09
205957,6684,107999,2025-03-30
205958,6158,104684,2023-02-27
205959,8805,109767,2025-06-08
205960,7444,107510,2024-08-16
205961,5946,103532,2024-01-20
205962,1133,104507,2023-01-04
205963,9042,103101,2023-01-01
205964,10518,107618,2023-02-10
205965,9789,100881,2024-02-06
205966,4031,103891,2024-01-21
205967,898,102112,2024-05-11
205968,3076,101999,2025-01-08
205969,5479,106932,2024-04-26
205970,11863,102685,2024-03-07
205971,1129,108027,2025-02-02
205972,3241,107035,2023-07-11
205973,9629,102386,2023-10-26
205974,5264,109802,2024-11-15
205975,8933,109375,2024-04-26
205976,11595,107381,2025-06-04
205977,7453,103203,2024-07-10
205978,11900,102987,2024-12-08
205979,4928,103183,2024-05-29
205980,2560,101050,2023-10-14
205981,7081,102723,2024-08-31
205982,2622,102716,2023-07-10
205983,2632,108685,2025-05-24
205984,3656,103225,2024-06-18
205985,11809,101356,2023-07-21
205986,8194,105332,2023-06-30
205987,11828,102677,2023-08-11
205988,5536,109854,2023-01-29
205989,6305,102369,2024-05-11
205990,11168,100450,2025-02-28
205991,9518,104773,2025-04-17
205992,695,101572,2023-10-12
205993,4904,101220,2023-06-25
205994,5104,105545,2023-06-14
205995,3040,109671,2023-06-08
205996,4123,106057,2024-02-02
205997,7255,100431,2024-06-18
205998,10901,109295,2023-08-14
205999,9426,103715,2025-06-14
206000,11426,105710,2023-02-05
206001,4581,106800,2023-06-10
206002,11373,103100,2023-07-21
206003,10531,107522,2023-10-13
206004,1851,105774,2023-07-21
206005,5604,109058,2025-04-18
206006,11918,103839,2023-08-01
206007,11726,108558,2024-04-02
206008,8331,109544,2024-01-09
206009,10226,101306,2025-01-18
206010,9985,100355,2023-12-15
206011,3970,100529,2024-08-16
206012,10470,104391,2023-12-15
206013,9198,107901,2024-01-06
206014,9346,105662,2023-03-02
206015,8336,103034,2023-12-20
206016,7816,102116,2023-08-19
206017,2981,103131,2023-01-15
206018,94,107898,2023-01-05
206019,9168,106904,2025-06-13
206020,1148,109135,2024-03-22
206021,9880,104973,2024-05-30
206022,4883,106453,2024-11-28
206023,7478,104672,2024-04-22
206024,11782,105736,2023-06-22
206025,10155,101606,2023-10-03
206026,8974,104090,2025-01-27
206027,6009,106240,2025-06-09
206028,5949,100678,2024-07-23
206029,10454,106243,2024-08-08
206030,2235,102284,2024-04-14
206031,10824,100012,2025-02-03
206032,2830,105455,2025-04-18
206033,2133,106046,2025-04-02
206034,10407,104329,2024-10-02
206035,1693,101812,2025-02-02
206036,10944,101018,2025-02-07
206037,6029,105818,2025-01-26
206038,6726,102916,2024-10-31
206039,4969,101175,2023-05-27
206040,6928,106688,2024-04-01
206041,6896,108314,2023-01-27
206042,10607,109333,2025-04-27
206043,4347,100809,2025-01-26
206044,5130,109314,2024-02-16
206045,4952,107928,2023-02-06
206046,4070,103284,2024-03-10
206047,4369,102794,2025-05-11
206048,4736,105324,2025-02-16
206049,3254,102554,2023-01-25
206050,7048,105246,2023-10-05
206051,11903,103686,2023-05-24
206052,6685,101101,2023-10-30
206053,3616,104889,2025-06-08
206054,962,103404,2024-05-04
206055,1167,105657,2023-06-02
206056,11654,104367,2023-07-14
206057,1963,100705,2024-09-15
206058,1065,105492,2024-11-23
206059,6739,108741,2023-09-11
206060,10659,100495,2024-09-25
206061,5983,103945,2025-01-14
206062,1279,103053,2023-06-17
206063,5955,102678,2025-01-25
206064,6584,104517,2024-08-23
206065,7279,104616,2024-03-24
206066,8996,107595,2023-03-05
206067,7125,107182,2024-10-28
206068,10258,106248,2023-10-25
206069,4618,102676,2024-06-02
206070,6777,103814,2023-02-07
206071,7647,100491,2024-04-16
206072,8589,101300,2025-01-22
206073,652,101134,2025-01-20
206074,601,101789,2023-05-19
206075,4823,104752,2024-06-20
206076,152,106094,2024-02-06
206077,9929,104872,2023-05-12
206078,1717,101843,2025-01-26
206079,8344,107904,2023-11-11
206080,11739,109608,2024-10-30
206081,324,100419,2023-10-14
206082,4198,109572,2023-03-13
206083,896,101012,2024-03-25
206084,2778,103152,2024-12-05
206085,1170,104808,2024-08-06
206086,2835,100505,2023-10-18
206087,9314,109846,2023-08-01
206088,267,106788,2023-10-24
206089,928,104341,2023-03-29
206090,2132,101203,2023-03-02
206091,7511,100658,2024-11-18
206092,4498,103391,2023-03-18
206093,479,105702,2024-01-15
206094,153,103556,2023-04-01
206095,5971,108556,2024-06-09
206096,7467,109006,2023-11-21
206097,638,106342,2024-03-01
206098,253,107056,2024-03-31
206099,5861,101897,2023-10-01
206100,1901,104340,2024-06-18
206101,3735,105662,2023-03-15
206102,5442,106606,2023-01-22
206103,9287,105754,2023-05-04
206104,4356,102156,2024-04-13
206105,7769,100848,2024-12-02
206106,2558,101066,2023-12-17
206107,3774,108846,2024-02-02
206108,1882,101716,2023-12-09
206109,2002,101925,2023-03-23
206110,11623,107118,2023-06-28
206111,11877,107715,2025-05-16
206112,1577,104196,2023-08-01
206113,6059,103159,2023-09-27
206114,1833,100586,2024-02-07
206115,1721,106912,2023-11-30
206116,171,104174,2024-12-15
206117,8175,103061,2023-11-22
206118,5698,103530,2023-05-05
206119,11449,100591,2024-05-23
206120,3278,108180,2023-03-18
206121,3063,102386,2023-01-08
206122,7188,102377,2023-11-26
206123,522,108942,2024-10-25
206124,5017,105258,2025-04-13
206125,11872,102897,2023-11-04
206126,328,108992,2024-06-13
206127,7160,100565,2025-01-27
206128,9990,107021,2024-11-21
206129,9716,102103,2023-11-22
206130,3773,103847,2024-02-22
206131,639,101625,2024-11-19
206132,245,109541,2025-01-23
206133,10730,109423,2023-09-01
206134,1219,109680,2023-04-11
206135,11554,104406,2025-03-02
206136,966,100422,2025-04-10
206137,9750,108276,2023-04-28
206138,2700,107401,2024-12-25
206139,1813,109622,2023-05-19
206140,10843,103027,2024-06-12
206141,8533,107332,2025-05-28
206142,5012,101260,2023-12-10
206143,11633,109686,2025-06-03
206144,4209,102458,2025-03-30
206145,5832,104337,2024-10-13
206146,3142,104881,2024-12-25
206147,5420,100721,2023-06-02
206148,6639,106986,2023-09-24
206149,10564,102847,2024-05-05
206150,3979,108726,2024-12-27
206151,7103,109753,2025-05-24
206152,6451,107166,2023-10-13
206153,8990,101025,2025-06-18
206154,1361,100615,2023-12-09
206155,1149,102803,2024-08-02
206156,10495,102223,2024-12-16
206157,7674,102432,2025-04-18
206158,4442,103097,2023-01-20
206159,6981,108073,2024-04-27
206160,8155,108465,2023-08-28
206161,10867,106315,2024-04-11
206162,7517,108317,2023-03-10
206163,190,108081,2023-01-04
206164,8367,102208,2023-09-15
206165,882,108247,2024-09-16
206166,3656,105874,2023-03-27
206167,11729,103588,2023-07-15
206168,1591,105824,2024-04-10
206169,9443,102924,2023-02-26
206170,9207,102954,2024-11-18
206171,4079,107083,2024-01-30
206172,1375,106347,2024-10-20
206173,2687,100265,2023-03-26
206174,7311,102475,2024-08-26
206175,5332,101920,2024-11-26
206176,2301,106249,2024-10-21
206177,6573,100950,2024-11-29
206178,9212,106857,2024-08-23
206179,6935,101809,2023-03-31
206180,327,109088,2023-10-05
206181,27,103922,2024-10-01
206182,442,109306,2023-07-04
206183,10786,107824,2024-02-05
206184,7921,103545,2025-02-14
206185,6751,100339,2025-03-04
206186,8662,106840,2023-08-23
206187,3388,103581,2025-04-15
206188,9556,109758,2024-10-25
206189,5677,100722,2024-02-05
206190,6407,106626,2024-10-20
206191,8082,107016,2023-01-09
206192,11732,105577,2023-12-29
206193,325,108621,2024-10-23
206194,435,100605,2023-12-14
206195,798,109969,2023-02-24
206196,8985,103574,2023-02-14
206197,6818,103061,2024-01-05
206198,786,109676,2025-02-18
206199,8275,100585,2023-12-26
206200,6075,107063,2023-10-30
